Datetime,Buy_Count,Sell_Count
2022-08-03 15:30:00+01:00,2,13
2022-08-03 16:30:00+01:00,1,20
2022-08-03 17:30:00+01:00,1,30
2022-08-03 18:30:00+01:00,1,37
2022-08-03 19:30:00+01:00,2,35
2022-08-03 20:30:00+01:00,2,28
2022-08-04 14:30:00+01:00,2,39
2022-08-04 15:30:00+01:00,5,25
2022-08-04 16:30:00+01:00,3,24
2022-08-04 17:30:00+01:00,2,30
2022-08-04 18:30:00+01:00,3,38
2022-08-04 19:30:00+01:00,4,44
2022-08-04 20:30:00+01:00,1,50
2022-08-05 14:30:00+01:00,6,30
2022-08-05 15:30:00+01:00,14,3
2022-08-05 16:30:00+01:00,12,7
2022-08-05 17:30:00+01:00,11,5
2022-08-05 18:30:00+01:00,16,6
2022-08-05 19:30:00+01:00,10,6
2022-08-05 20:30:00+01:00,9,9
2022-08-08 14:30:00+01:00,5,18
2022-08-08 15:30:00+01:00,6,18
2022-08-08 16:30:00+01:00,13,5
2022-08-08 17:30:00+01:00,9,5
2022-08-08 18:30:00+01:00,11,3
2022-08-08 19:30:00+01:00,10,4
2022-08-08 20:30:00+01:00,9,3
2022-08-09 14:30:00+01:00,20,7
2022-08-09 15:30:00+01:00,6,12
2022-08-09 16:30:00+01:00,23,6
2022-08-09 17:30:00+01:00,24,3
2022-08-09 18:30:00+01:00,22,1
2022-08-09 19:30:00+01:00,19,3
2022-08-09 20:30:00+01:00,27,1
2022-08-10 14:30:00+01:00,10,0
2022-08-10 15:30:00+01:00,4,1
2022-08-10 16:30:00+01:00,2,11
2022-08-10 17:30:00+01:00,2,11
2022-08-10 18:30:00+01:00,1,12
2022-08-10 19:30:00+01:00,2,15
2022-08-10 20:30:00+01:00,2,18
2022-08-11 14:30:00+01:00,0,61
2022-08-11 15:30:00+01:00,0,35
2022-08-11 16:30:00+01:00,1,43
2022-08-11 17:30:00+01:00,2,47
2022-08-11 18:30:00+01:00,1,34
2022-08-11 19:30:00+01:00,1,17
2022-08-11 20:30:00+01:00,2,23
2022-08-12 14:30:00+01:00,3,13
2022-08-12 15:30:00+01:00,3,9
2022-08-12 16:30:00+01:00,2,14
2022-08-12 17:30:00+01:00,1,13
2022-08-12 18:30:00+01:00,0,15
2022-08-12 19:30:00+01:00,1,16
2022-08-12 20:30:00+01:00,2,14
2022-08-15 14:30:00+01:00,9,9
2022-08-15 15:30:00+01:00,2,22
2022-08-15 16:30:00+01:00,2,34
2022-08-15 17:30:00+01:00,1,32
2022-08-15 18:30:00+01:00,1,43
2022-08-15 19:30:00+01:00,1,63
2022-08-15 20:30:00+01:00,0,65
2022-08-16 14:30:00+01:00,5,30
2022-08-16 15:30:00+01:00,2,28
2022-08-16 16:30:00+01:00,1,26
2022-08-16 17:30:00+01:00,1,29
2022-08-16 18:30:00+01:00,2,30
2022-08-16 19:30:00+01:00,1,17
2022-08-16 20:30:00+01:00,2,16
2022-08-17 14:30:00+01:00,10,5
2022-08-17 15:30:00+01:00,19,6
2022-08-17 16:30:00+01:00,32,2
2022-08-17 17:30:00+01:00,26,1
2022-08-17 18:30:00+01:00,12,5
2022-08-17 19:30:00+01:00,25,2
2022-08-17 20:30:00+01:00,24,2
2022-08-18 14:30:00+01:00,15,2
2022-08-18 15:30:00+01:00,10,2
2022-08-18 16:30:00+01:00,19,2
2022-08-18 17:30:00+01:00,15,2
2022-08-18 18:30:00+01:00,28,2
2022-08-18 19:30:00+01:00,17,6
2022-08-18 20:30:00+01:00,20,4
2022-08-19 14:30:00+01:00,25,2
2022-08-19 15:30:00+01:00,23,2
2022-08-19 16:30:00+01:00,25,2
2022-08-19 17:30:00+01:00,25,2
2022-08-19 18:30:00+01:00,48,1
2022-08-19 19:30:00+01:00,32,1
2022-08-19 20:30:00+01:00,33,2
2022-08-22 14:30:00+01:00,68,3
2022-08-22 15:30:00+01:00,76,0
2022-08-22 16:30:00+01:00,72,2
2022-08-22 17:30:00+01:00,76,2
2022-08-22 18:30:00+01:00,81,1
2022-08-22 19:30:00+01:00,81,0
2022-08-22 20:30:00+01:00,80,1
2022-08-23 14:30:00+01:00,58,5
2022-08-23 15:30:00+01:00,56,5
2022-08-23 16:30:00+01:00,62,6
2022-08-23 17:30:00+01:00,54,5
2022-08-23 18:30:00+01:00,54,4
2022-08-23 19:30:00+01:00,58,5
2022-08-23 20:30:00+01:00,60,5
2022-08-24 14:30:00+01:00,19,11
2022-08-24 15:30:00+01:00,13,13
2022-08-24 16:30:00+01:00,11,12
2022-08-24 17:30:00+01:00,12,7
2022-08-24 18:30:00+01:00,6,9
2022-08-24 19:30:00+01:00,3,9
2022-08-24 20:30:00+01:00,5,9
2022-08-25 14:30:00+01:00,2,19
2022-08-25 15:30:00+01:00,2,12
2022-08-25 16:30:00+01:00,2,17
2022-08-25 17:30:00+01:00,2,17
2022-08-25 18:30:00+01:00,2,22
2022-08-25 19:30:00+01:00,2,26
2022-08-25 20:30:00+01:00,0,48
2022-08-26 14:30:00+01:00,2,6
2022-08-26 15:30:00+01:00,7,5
2022-08-26 16:30:00+01:00,6,5
2022-08-26 17:30:00+01:00,2,4
2022-08-26 18:30:00+01:00,9,3
2022-08-26 19:30:00+01:00,14,3
2022-08-26 20:30:00+01:00,20,2
2022-08-29 14:30:00+01:00,67,1
2022-08-29 15:30:00+01:00,67,1
2022-08-29 16:30:00+01:00,61,2
2022-08-29 17:30:00+01:00,57,0
2022-08-29 18:30:00+01:00,68,1
2022-08-29 19:30:00+01:00,68,0
2022-08-29 20:30:00+01:00,78,0
2022-08-30 14:30:00+01:00,77,0
2022-08-30 15:30:00+01:00,69,1
2022-08-30 16:30:00+01:00,68,1
2022-08-30 17:30:00+01:00,76,0
2022-08-30 18:30:00+01:00,69,2
2022-08-30 19:30:00+01:00,51,1
2022-08-30 20:30:00+01:00,35,1
2022-08-31 14:30:00+01:00,27,2
2022-08-31 15:30:00+01:00,26,1
2022-08-31 16:30:00+01:00,29,3
2022-08-31 17:30:00+01:00,43,0
2022-08-31 18:30:00+01:00,34,0
2022-08-31 19:30:00+01:00,28,3
2022-08-31 20:30:00+01:00,25,5
2022-09-01 14:30:00+01:00,34,3
2022-09-01 15:30:00+01:00,35,2
2022-09-01 16:30:00+01:00,29,4
2022-09-01 17:30:00+01:00,15,4
2022-09-01 18:30:00+01:00,11,3
2022-09-01 19:30:00+01:00,12,4
2022-09-01 20:30:00+01:00,8,7
2022-09-02 14:30:00+01:00,5,11
2022-09-02 15:30:00+01:00,3,12
2022-09-02 16:30:00+01:00,4,5
2022-09-02 17:30:00+01:00,8,2
2022-09-02 18:30:00+01:00,7,3
2022-09-02 19:30:00+01:00,11,3
2022-09-02 20:30:00+01:00,9,2
2022-09-06 14:30:00+01:00,9,2
2022-09-06 15:30:00+01:00,2,6
2022-09-06 16:30:00+01:00,5,5
2022-09-06 17:30:00+01:00,9,3
2022-09-06 18:30:00+01:00,6,5
2022-09-06 19:30:00+01:00,10,4
2022-09-06 20:30:00+01:00,21,4
2022-09-07 14:30:00+01:00,30,2
2022-09-07 15:30:00+01:00,29,3
2022-09-07 16:30:00+01:00,17,7
2022-09-07 17:30:00+01:00,4,17
2022-09-07 18:30:00+01:00,3,19
2022-09-07 19:30:00+01:00,0,31
2022-09-07 20:30:00+01:00,1,27
2022-09-08 14:30:00+01:00,3,39
2022-09-08 15:30:00+01:00,0,44
2022-09-08 16:30:00+01:00,1,19
2022-09-08 17:30:00+01:00,0,46
2022-09-08 18:30:00+01:00,0,33
2022-09-08 19:30:00+01:00,0,35
2022-09-08 20:30:00+01:00,0,42
2022-09-09 14:30:00+01:00,0,50
2022-09-09 15:30:00+01:00,0,50
2022-09-09 16:30:00+01:00,0,44
2022-09-09 17:30:00+01:00,0,47
2022-09-09 18:30:00+01:00,0,39
2022-09-09 19:30:00+01:00,0,34
2022-09-09 20:30:00+01:00,0,39
2022-09-12 14:30:00+01:00,0,58
2022-09-12 15:30:00+01:00,1,35
2022-09-12 16:30:00+01:00,0,67
2022-09-12 17:30:00+01:00,1,60
2022-09-12 18:30:00+01:00,2,51
2022-09-12 19:30:00+01:00,3,56
2022-09-12 20:30:00+01:00,1,55
2022-09-13 14:30:00+01:00,23,2
2022-09-13 15:30:00+01:00,36,0
2022-09-13 16:30:00+01:00,33,2
2022-09-13 17:30:00+01:00,29,1
2022-09-13 18:30:00+01:00,45,2
2022-09-13 19:30:00+01:00,57,1
2022-09-13 20:30:00+01:00,55,0
2022-09-14 14:30:00+01:00,80,0
2022-09-14 15:30:00+01:00,64,0
2022-09-14 16:30:00+01:00,60,1
2022-09-14 17:30:00+01:00,60,1
2022-09-14 18:30:00+01:00,61,0
2022-09-14 19:30:00+01:00,70,0
2022-09-14 20:30:00+01:00,62,0
2022-09-15 14:30:00+01:00,31,2
2022-09-15 15:30:00+01:00,26,4
2022-09-15 16:30:00+01:00,30,3
2022-09-15 17:30:00+01:00,16,2
2022-09-15 18:30:00+01:00,15,1
2022-09-15 19:30:00+01:00,13,0
2022-09-15 20:30:00+01:00,5,2
2022-09-16 14:30:00+01:00,14,0
2022-09-16 15:30:00+01:00,25,0
2022-09-16 16:30:00+01:00,34,0
2022-09-16 17:30:00+01:00,39,0
2022-09-16 18:30:00+01:00,16,1
2022-09-16 19:30:00+01:00,13,2
2022-09-16 20:30:00+01:00,21,2
2022-09-19 14:30:00+01:00,23,0
2022-09-19 15:30:00+01:00,13,0
2022-09-19 16:30:00+01:00,12,0
2022-09-19 17:30:00+01:00,24,0
2022-09-19 18:30:00+01:00,17,1
2022-09-19 19:30:00+01:00,1,11
2022-09-19 20:30:00+01:00,5,10
2022-09-20 14:30:00+01:00,2,10
2022-09-20 15:30:00+01:00,2,14
2022-09-20 16:30:00+01:00,3,19
2022-09-20 17:30:00+01:00,4,7
2022-09-20 18:30:00+01:00,5,4
2022-09-20 19:30:00+01:00,5,5
2022-09-20 20:30:00+01:00,8,2
2022-09-21 14:30:00+01:00,3,9
2022-09-21 15:30:00+01:00,1,6
2022-09-21 16:30:00+01:00,1,9
2022-09-21 17:30:00+01:00,4,7
2022-09-21 18:30:00+01:00,8,1
2022-09-21 19:30:00+01:00,21,0
2022-09-21 20:30:00+01:00,39,0
2022-09-22 14:30:00+01:00,45,0
2022-09-22 15:30:00+01:00,54,0
2022-09-22 16:30:00+01:00,47,0
2022-09-22 17:30:00+01:00,42,1
2022-09-22 18:30:00+01:00,46,0
2022-09-22 19:30:00+01:00,38,0
2022-09-22 20:30:00+01:00,44,0
2022-09-23 14:30:00+01:00,82,0
2022-09-23 15:30:00+01:00,83,0
2022-09-23 16:30:00+01:00,87,0
2022-09-23 17:30:00+01:00,86,0
2022-09-23 18:30:00+01:00,82,0
2022-09-23 19:30:00+01:00,71,0
2022-09-23 20:30:00+01:00,41,1
2022-09-26 14:30:00+01:00,6,1
2022-09-26 15:30:00+01:00,9,0
2022-09-26 16:30:00+01:00,23,0
2022-09-26 17:30:00+01:00,18,0
2022-09-26 18:30:00+01:00,19,0
2022-09-26 19:30:00+01:00,22,0
2022-09-26 20:30:00+01:00,22,1
2022-09-27 14:30:00+01:00,6,3
2022-09-27 15:30:00+01:00,6,3
2022-09-27 16:30:00+01:00,4,0
2022-09-27 17:30:00+01:00,7,0
2022-09-27 18:30:00+01:00,6,1
2022-09-27 19:30:00+01:00,8,1
2022-09-27 20:30:00+01:00,11,0
2022-09-28 14:30:00+01:00,8,1
2022-09-28 15:30:00+01:00,4,6
2022-09-28 16:30:00+01:00,1,27
2022-09-28 17:30:00+01:00,1,30
2022-09-28 18:30:00+01:00,1,28
2022-09-28 19:30:00+01:00,1,30
2022-09-28 20:30:00+01:00,2,49
2022-09-29 14:30:00+01:00,12,3
2022-09-29 15:30:00+01:00,10,4
2022-09-29 16:30:00+01:00,7,13
2022-09-29 17:30:00+01:00,7,9
2022-09-29 18:30:00+01:00,11,5
2022-09-29 19:30:00+01:00,11,5
2022-09-29 20:30:00+01:00,9,6
2022-09-30 14:30:00+01:00,8,2
2022-09-30 15:30:00+01:00,5,3
2022-09-30 16:30:00+01:00,13,1
2022-09-30 17:30:00+01:00,13,1
2022-09-30 18:30:00+01:00,19,0
2022-09-30 19:30:00+01:00,41,1
2022-09-30 20:30:00+01:00,48,0
2022-10-03 14:30:00+01:00,2,5
2022-10-03 15:30:00+01:00,3,4
2022-10-03 16:30:00+01:00,5,2
2022-10-03 17:30:00+01:00,3,6
2022-10-03 18:30:00+01:00,1,15
2022-10-03 19:30:00+01:00,1,13
2022-10-03 20:30:00+01:00,2,3
2022-10-04 14:30:00+01:00,0,32
2022-10-04 15:30:00+01:00,0,26
2022-10-04 16:30:00+01:00,1,59
2022-10-04 17:30:00+01:00,1,29
2022-10-04 18:30:00+01:00,0,53
2022-10-04 19:30:00+01:00,0,68
2022-10-04 20:30:00+01:00,0,82
2022-10-05 14:30:00+01:00,0,16
2022-10-05 15:30:00+01:00,1,17
2022-10-05 16:30:00+01:00,1,36
2022-10-05 17:30:00+01:00,0,37
2022-10-05 18:30:00+01:00,1,28
2022-10-05 19:30:00+01:00,1,33
2022-10-05 20:30:00+01:00,0,35
2022-10-06 14:30:00+01:00,6,4
2022-10-06 15:30:00+01:00,3,5
2022-10-06 16:30:00+01:00,6,3
2022-10-06 17:30:00+01:00,5,6
2022-10-06 18:30:00+01:00,6,2
2022-10-06 19:30:00+01:00,6,2
2022-10-06 20:30:00+01:00,7,3
2022-10-07 14:30:00+01:00,6,1
2022-10-07 15:30:00+01:00,10,1
2022-10-07 16:30:00+01:00,37,1
2022-10-07 17:30:00+01:00,62,1
2022-10-07 18:30:00+01:00,66,1
2022-10-07 19:30:00+01:00,77,1
2022-10-07 20:30:00+01:00,72,1
2022-10-10 14:30:00+01:00,51,3
2022-10-10 15:30:00+01:00,72,1
2022-10-10 16:30:00+01:00,75,1
2022-10-10 17:30:00+01:00,75,1
2022-10-10 18:30:00+01:00,65,0
2022-10-10 19:30:00+01:00,64,0
2022-10-10 20:30:00+01:00,63,0
2022-10-11 14:30:00+01:00,63,1
2022-10-11 15:30:00+01:00,39,3
2022-10-11 16:30:00+01:00,27,5
2022-10-11 17:30:00+01:00,28,5
2022-10-11 18:30:00+01:00,24,8
2022-10-11 19:30:00+01:00,30,6
2022-10-11 20:30:00+01:00,27,3
2022-10-12 14:30:00+01:00,26,4
2022-10-12 15:30:00+01:00,14,7
2022-10-12 16:30:00+01:00,14,6
2022-10-12 17:30:00+01:00,12,4
2022-10-12 18:30:00+01:00,18,6
2022-10-12 19:30:00+01:00,21,3
2022-10-12 20:30:00+01:00,23,2
2022-10-13 14:30:00+01:00,27,0
2022-10-13 15:30:00+01:00,5,2
2022-10-13 16:30:00+01:00,8,2
2022-10-13 17:30:00+01:00,0,2
2022-10-13 18:30:00+01:00,2,1
2022-10-13 19:30:00+01:00,0,12
2022-10-13 20:30:00+01:00,1,8
2022-10-14 14:30:00+01:00,1,3
2022-10-14 15:30:00+01:00,1,3
2022-10-14 16:30:00+01:00,1,2
2022-10-14 17:30:00+01:00,3,2
2022-10-14 18:30:00+01:00,4,1
2022-10-14 19:30:00+01:00,4,1
2022-10-14 20:30:00+01:00,4,1
2022-10-17 14:30:00+01:00,0,32
2022-10-17 15:30:00+01:00,0,11
2022-10-17 16:30:00+01:00,1,6
2022-10-17 17:30:00+01:00,5,2
2022-10-17 18:30:00+01:00,3,2
2022-10-17 19:30:00+01:00,6,1
2022-10-17 20:30:00+01:00,5,0
2022-10-18 14:30:00+01:00,0,32
2022-10-18 15:30:00+01:00,0,4
2022-10-18 16:30:00+01:00,0,35
2022-10-18 17:30:00+01:00,0,40
2022-10-18 18:30:00+01:00,0,49
2022-10-18 19:30:00+01:00,0,35
2022-10-18 20:30:00+01:00,0,52
2022-10-19 14:30:00+01:00,7,7
2022-10-19 15:30:00+01:00,7,3
2022-10-19 16:30:00+01:00,11,4
2022-10-19 17:30:00+01:00,13,4
2022-10-19 18:30:00+01:00,9,3
2022-10-19 19:30:00+01:00,10,1
2022-10-19 20:30:00+01:00,8,3
2022-10-20 14:30:00+01:00,12,5
2022-10-20 15:30:00+01:00,8,9
2022-10-20 16:30:00+01:00,14,3
2022-10-20 17:30:00+01:00,25,3
2022-10-20 18:30:00+01:00,35,1
2022-10-20 19:30:00+01:00,26,3
2022-10-20 20:30:00+01:00,34,3
2022-10-21 14:30:00+01:00,29,2
2022-10-21 15:30:00+01:00,17,4
2022-10-21 16:30:00+01:00,5,7
2022-10-21 17:30:00+01:00,1,12
2022-10-21 18:30:00+01:00,1,11
2022-10-21 19:30:00+01:00,2,22
2022-10-21 20:30:00+01:00,2,18
2022-10-24 14:30:00+01:00,15,11
2022-10-24 15:30:00+01:00,6,21
2022-10-24 16:30:00+01:00,5,41
2022-10-24 17:30:00+01:00,5,38
2022-10-24 18:30:00+01:00,5,52
2022-10-24 19:30:00+01:00,3,57
2022-10-24 20:30:00+01:00,3,56
2022-10-25 14:30:00+01:00,0,70
2022-10-25 15:30:00+01:00,0,68
2022-10-25 16:30:00+01:00,0,66
2022-10-25 17:30:00+01:00,0,52
2022-10-25 18:30:00+01:00,0,47
2022-10-25 19:30:00+01:00,2,46
2022-10-25 20:30:00+01:00,1,51
2022-10-26 14:30:00+01:00,1,74
2022-10-26 15:30:00+01:00,1,70
2022-10-26 16:30:00+01:00,2,57
2022-10-26 17:30:00+01:00,1,43
2022-10-26 18:30:00+01:00,1,35
2022-10-26 19:30:00+01:00,6,21
2022-10-26 20:30:00+01:00,5,21
2022-10-27 14:30:00+01:00,10,21
2022-10-27 15:30:00+01:00,11,11
2022-10-27 16:30:00+01:00,15,10
2022-10-27 17:30:00+01:00,13,11
2022-10-27 18:30:00+01:00,15,11
2022-10-27 19:30:00+01:00,14,9
2022-10-27 20:30:00+01:00,16,5
2022-10-28 14:30:00+01:00,17,8
2022-10-28 15:30:00+01:00,15,10
2022-10-28 16:30:00+01:00,9,10
2022-10-28 17:30:00+01:00,7,17
2022-10-28 18:30:00+01:00,7,20
2022-10-28 19:30:00+01:00,6,28
2022-10-28 20:30:00+01:00,6,27
2022-10-31 13:30:00+00:00,11,10
2022-10-31 14:30:00+00:00,8,21
2022-10-31 15:30:00+00:00,5,30
2022-10-31 16:30:00+00:00,6,26
2022-10-31 17:30:00+00:00,6,28
2022-10-31 18:30:00+00:00,7,28
2022-10-31 19:30:00+00:00,6,34
2022-11-01 13:30:00+00:00,2,23
2022-11-01 14:30:00+00:00,4,9
2022-11-01 15:30:00+00:00,9,5
2022-11-01 16:30:00+00:00,13,2
2022-11-01 17:30:00+00:00,14,4
2022-11-01 18:30:00+00:00,15,4
2022-11-01 19:30:00+00:00,17,2
2022-11-02 13:30:00+00:00,21,13
2022-11-02 14:30:00+00:00,29,10
2022-11-02 15:30:00+00:00,32,10
2022-11-02 16:30:00+00:00,31,9
2022-11-02 17:30:00+00:00,6,23
2022-11-02 18:30:00+00:00,26,1
2022-11-02 19:30:00+00:00,32,1
2022-11-03 13:30:00+00:00,39,0
2022-11-03 14:30:00+00:00,35,0
2022-11-03 15:30:00+00:00,29,0
2022-11-03 16:30:00+00:00,32,0
2022-11-03 17:30:00+00:00,33,0
2022-11-03 18:30:00+00:00,33,2
2022-11-03 19:30:00+00:00,33,0
2022-11-04 13:30:00+00:00,17,2
2022-11-04 14:30:00+00:00,19,2
2022-11-04 15:30:00+00:00,24,2
2022-11-04 16:30:00+00:00,26,2
2022-11-04 17:30:00+00:00,45,2
2022-11-04 18:30:00+00:00,18,11
2022-11-04 19:30:00+00:00,12,14
2022-11-07 14:30:00+00:00,14,21
2022-11-07 15:30:00+00:00,11,29
2022-11-07 16:30:00+00:00,13,18
2022-11-07 17:30:00+00:00,12,19
2022-11-07 18:30:00+00:00,9,27
2022-11-07 19:30:00+00:00,7,29
2022-11-07 20:30:00+00:00,7,35
2022-11-08 14:30:00+00:00,3,30
2022-11-08 15:30:00+00:00,1,50
2022-11-08 16:30:00+00:00,1,56
2022-11-08 17:30:00+00:00,1,49
2022-11-08 18:30:00+00:00,2,19
2022-11-08 19:30:00+00:00,1,23
2022-11-08 20:30:00+00:00,1,15
2022-11-09 14:30:00+00:00,0,11
2022-11-09 15:30:00+00:00,4,9
2022-11-09 16:30:00+00:00,4,8
2022-11-09 17:30:00+00:00,4,6
2022-11-09 18:30:00+00:00,7,6
2022-11-09 19:30:00+00:00,9,3
2022-11-09 20:30:00+00:00,9,1
2022-11-10 14:30:00+00:00,1,13
2022-11-10 15:30:00+00:00,2,7
2022-11-10 16:30:00+00:00,1,9
2022-11-10 17:30:00+00:00,1,21
2022-11-10 18:30:00+00:00,2,50
2022-11-10 19:30:00+00:00,1,45
2022-11-10 20:30:00+00:00,1,49
2022-11-11 14:30:00+00:00,5,67
2022-11-11 15:30:00+00:00,6,58
2022-11-11 16:30:00+00:00,5,61
2022-11-11 17:30:00+00:00,2,63
2022-11-11 18:30:00+00:00,1,63
2022-11-11 19:30:00+00:00,1,65
2022-11-11 20:30:00+00:00,1,67
2022-11-14 14:30:00+00:00,2,37
2022-11-14 15:30:00+00:00,3,31
2022-11-14 16:30:00+00:00,0,36
2022-11-14 17:30:00+00:00,0,43
2022-11-14 18:30:00+00:00,0,38
2022-11-14 19:30:00+00:00,3,22
2022-11-14 20:30:00+00:00,6,7
2022-11-15 14:30:00+00:00,2,16
2022-11-15 15:30:00+00:00,0,24
2022-11-15 16:30:00+00:00,0,17
2022-11-15 17:30:00+00:00,0,7
2022-11-15 18:30:00+00:00,1,7
2022-11-15 19:30:00+00:00,2,8
2022-11-15 20:30:00+00:00,2,6
2022-11-16 14:30:00+00:00,0,1
2022-11-16 15:30:00+00:00,0,3
2022-11-16 16:30:00+00:00,2,2
2022-11-16 17:30:00+00:00,2,2
2022-11-16 18:30:00+00:00,2,2
2022-11-16 19:30:00+00:00,2,2
2022-11-16 20:30:00+00:00,1,4
2022-11-17 14:30:00+00:00,49,0
2022-11-17 15:30:00+00:00,41,0
2022-11-17 16:30:00+00:00,45,2
2022-11-17 17:30:00+00:00,17,10
2022-11-17 18:30:00+00:00,35,4
2022-11-17 19:30:00+00:00,41,1
2022-11-17 20:30:00+00:00,29,3
2022-11-18 14:30:00+00:00,15,8
2022-11-18 15:30:00+00:00,16,11
2022-11-18 16:30:00+00:00,24,6
2022-11-18 17:30:00+00:00,22,8
2022-11-18 18:30:00+00:00,21,9
2022-11-18 19:30:00+00:00,14,11
2022-11-18 20:30:00+00:00,13,10
2022-11-21 14:30:00+00:00,14,20
2022-11-21 15:30:00+00:00,14,20
2022-11-21 16:30:00+00:00,18,11
2022-11-21 17:30:00+00:00,18,10
2022-11-21 18:30:00+00:00,17,13
2022-11-21 19:30:00+00:00,14,19
2022-11-21 20:30:00+00:00,23,14
2022-11-22 14:30:00+00:00,20,11
2022-11-22 15:30:00+00:00,17,9
2022-11-22 16:30:00+00:00,10,19
2022-11-22 17:30:00+00:00,10,18
2022-11-22 18:30:00+00:00,10,23
2022-11-22 19:30:00+00:00,11,25
2022-11-22 20:30:00+00:00,9,24
2022-11-23 14:30:00+00:00,0,46
2022-11-23 15:30:00+00:00,0,46
2022-11-23 16:30:00+00:00,0,42
2022-11-23 17:30:00+00:00,0,31
2022-11-23 18:30:00+00:00,0,46
2022-11-23 19:30:00+00:00,0,51
2022-11-23 20:30:00+00:00,0,47
2022-11-25 14:30:00+00:00,0,29
2022-11-25 15:30:00+00:00,0,28
2022-11-25 16:30:00+00:00,1,28
2022-11-28 14:30:00+00:00,4,14
2022-11-28 15:30:00+00:00,2,9
2022-11-28 16:30:00+00:00,5,9
2022-11-28 17:30:00+00:00,6,8
2022-11-28 18:30:00+00:00,37,3
2022-11-28 19:30:00+00:00,47,2
2022-11-28 20:30:00+00:00,31,3
2022-11-29 14:30:00+00:00,28,6
2022-11-29 15:30:00+00:00,54,2
2022-11-29 16:30:00+00:00,52,2
2022-11-29 17:30:00+00:00,51,2
2022-11-29 18:30:00+00:00,40,4
2022-11-29 19:30:00+00:00,37,4
2022-11-29 20:30:00+00:00,37,4
2022-11-30 14:30:00+00:00,21,5
2022-11-30 15:30:00+00:00,18,5
2022-11-30 16:30:00+00:00,23,4
2022-11-30 17:30:00+00:00,12,4
2022-11-30 18:30:00+00:00,1,33
2022-11-30 19:30:00+00:00,1,43
2022-11-30 20:30:00+00:00,2,45
2022-12-01 14:30:00+00:00,3,37
2022-12-01 15:30:00+00:00,0,62
2022-12-01 16:30:00+00:00,2,61
2022-12-01 17:30:00+00:00,1,60
2022-12-01 18:30:00+00:00,2,60
2022-12-01 19:30:00+00:00,1,62
2022-12-01 20:30:00+00:00,0,64
2022-12-02 14:30:00+00:00,1,31
2022-12-02 15:30:00+00:00,1,37
2022-12-02 16:30:00+00:00,0,43
2022-12-02 17:30:00+00:00,1,41
2022-12-02 18:30:00+00:00,3,18
2022-12-02 19:30:00+00:00,2,17
2022-12-02 20:30:00+00:00,5,10
2022-12-05 14:30:00+00:00,13,7
2022-12-05 15:30:00+00:00,18,9
2022-12-05 16:30:00+00:00,22,7
2022-12-05 17:30:00+00:00,25,6
2022-12-05 18:30:00+00:00,36,3
2022-12-05 19:30:00+00:00,43,4
2022-12-05 20:30:00+00:00,29,4
2022-12-06 14:30:00+00:00,36,2
2022-12-06 15:30:00+00:00,44,2
2022-12-06 16:30:00+00:00,54,2
2022-12-06 17:30:00+00:00,60,1
2022-12-06 18:30:00+00:00,63,2
2022-12-06 19:30:00+00:00,78,1
2022-12-06 20:30:00+00:00,62,2
2022-12-07 14:30:00+00:00,41,4
2022-12-07 15:30:00+00:00,53,2
2022-12-07 16:30:00+00:00,44,2
2022-12-07 17:30:00+00:00,28,2
2022-12-07 18:30:00+00:00,24,3
2022-12-07 19:30:00+00:00,20,0
2022-12-07 20:30:00+00:00,28,0
2022-12-08 14:30:00+00:00,4,10
2022-12-08 15:30:00+00:00,6,8
2022-12-08 16:30:00+00:00,7,11
2022-12-08 17:30:00+00:00,5,22
2022-12-08 18:30:00+00:00,5,20
2022-12-08 19:30:00+00:00,3,24
2022-12-08 20:30:00+00:00,5,21
2022-12-09 14:30:00+00:00,6,25
2022-12-09 15:30:00+00:00,4,31
2022-12-09 16:30:00+00:00,4,32
2022-12-09 17:30:00+00:00,9,21
2022-12-09 18:30:00+00:00,8,24
2022-12-09 19:30:00+00:00,8,25
2022-12-09 20:30:00+00:00,10,10
2022-12-12 14:30:00+00:00,24,4
2022-12-12 15:30:00+00:00,19,8
2022-12-12 16:30:00+00:00,14,9
2022-12-12 17:30:00+00:00,17,8
2022-12-12 18:30:00+00:00,12,6
2022-12-12 19:30:00+00:00,9,11
2022-12-12 20:30:00+00:00,7,8
2022-12-13 14:30:00+00:00,4,45
2022-12-13 15:30:00+00:00,4,35
2022-12-13 16:30:00+00:00,4,5
2022-12-13 17:30:00+00:00,4,8
2022-12-13 18:30:00+00:00,5,9
2022-12-13 19:30:00+00:00,3,13
2022-12-13 20:30:00+00:00,3,26
2022-12-14 14:30:00+00:00,2,40
2022-12-14 15:30:00+00:00,3,37
2022-12-14 16:30:00+00:00,3,14
2022-12-14 17:30:00+00:00,2,17
2022-12-14 18:30:00+00:00,3,7
2022-12-14 19:30:00+00:00,10,6
2022-12-14 20:30:00+00:00,9,5
2022-12-15 14:30:00+00:00,52,0
2022-12-15 15:30:00+00:00,52,1
2022-12-15 16:30:00+00:00,39,1
2022-12-15 17:30:00+00:00,61,1
2022-12-15 18:30:00+00:00,60,0
2022-12-15 19:30:00+00:00,50,0
2022-12-15 20:30:00+00:00,53,0
2022-12-16 14:30:00+00:00,72,0
2022-12-16 15:30:00+00:00,73,0
2022-12-16 16:30:00+00:00,76,1
2022-12-16 17:30:00+00:00,79,0
2022-12-16 18:30:00+00:00,75,0
