Date_Time,Buy_Count,Sell_Count,B_S,Position,Close
2024-02-05 14:30:00+00:00,7,12,-5,No Signal,17536.99609
2024-02-05 15:30:00+00:00,6,19,-13,No Signal,17524.56445
2024-02-05 16:30:00+00:00,8,17,-9,No Signal,17598.2168
2024-02-05 17:30:00+00:00,11,16,-5,No Signal,17595.4375
2024-02-05 18:30:00+00:00,11,19,-8,No Signal,17622.68945
2024-02-05 19:30:00+00:00,9,17,-8,No Signal,17623.57617
2024-02-05 20:30:00+00:00,13,16,-3,No Signal,17607.32227
2024-02-06 14:30:00+00:00,8,15,-7,No Signal,17535.44336
2024-02-06 15:30:00+00:00,10,14,-4,No Signal,17566.90234
2024-02-06 16:30:00+00:00,14,13,1,No Signal,17514.07617
2024-02-06 17:30:00+00:00,10,12,-2,No Signal,17519.28906
2024-02-06 18:30:00+00:00,19,11,8,No Signal,17507.81836
2024-02-06 19:30:00+00:00,17,10,7,No Signal,17547.99023
2024-02-06 20:30:00+00:00,9,15,-6,No Signal,17571.66406
2024-02-07 14:30:00+00:00,2,38,-36,No Signal,17774.82617
2024-02-07 15:30:00+00:00,4,33,-29,No Signal,17739.2832
2024-02-07 16:30:00+00:00,4,30,-26,No Signal,17734.36914
2024-02-07 17:30:00+00:00,5,29,-24,No Signal,17758.0918
2024-02-07 18:30:00+00:00,5,27,-22,No Signal,17752.17188
2024-02-07 19:30:00+00:00,5,23,-18,No Signal,17766.5
2024-02-07 20:30:00+00:00,4,25,-21,No Signal,17753.52734
2024-02-08 14:30:00+00:00,8,23,-15,No Signal,17760.24219
2024-02-08 15:30:00+00:00,11,23,-12,No Signal,17782.49414
2024-02-08 16:30:00+00:00,13,32,-19,No Signal,17811.07227
2024-02-08 17:30:00+00:00,13,33,-20,No Signal,17800.68164
2024-02-08 18:30:00+00:00,10,33,-23,No Signal,17763.875
2024-02-08 19:30:00+00:00,11,31,-20,No Signal,17792.26953
2024-02-08 20:30:00+00:00,9,24,-15,No Signal,17784.33984
2024-02-09 14:30:00+00:00,13,20,-7,No Signal,17891.14648
2024-02-09 15:30:00+00:00,14,23,-9,No Signal,17902.61914
2024-02-09 16:30:00+00:00,12,28,-16,No Signal,17920.04297
2024-02-09 17:30:00+00:00,11,27,-16,No Signal,17953.54883
2024-02-09 18:30:00+00:00,9,26,-17,No Signal,17968.55859
2024-02-09 19:30:00+00:00,6,27,-21,No Signal,17960.85352
2024-02-09 20:30:00+00:00,4,26,-22,No Signal,17958.60547
2024-02-12 14:30:00+00:00,6,17,-11,No Signal,17957.35352
2024-02-12 15:30:00+00:00,3,26,-23,No Signal,18013.82031
2024-02-12 16:30:00+00:00,3,26,-23,No Signal,18001.36719
2024-02-12 17:30:00+00:00,8,28,-20,No Signal,17980.0625
2024-02-12 18:30:00+00:00,8,24,-16,No Signal,17899.98828
2024-02-12 19:30:00+00:00,6,19,-13,No Signal,17897.33398
2024-02-12 20:30:00+00:00,4,20,-16,No Signal,17885.04492
2024-02-13 14:30:00+00:00,29,4,25,Long,17665.53906
2024-02-13 15:30:00+00:00,24,2,22,No Signal,17681.26367
2024-02-13 16:30:00+00:00,33,3,30,No Signal,17620.25
2024-02-13 17:30:00+00:00,40,2,38,No Signal,17613.91406
2024-02-13 18:30:00+00:00,49,1,48,No Signal,17545.00977
2024-02-13 19:30:00+00:00,48,3,45,No Signal,17501.9707
2024-02-13 20:30:00+00:00,35,2,33,No Signal,17603.02734
2024-02-14 14:30:00+00:00,17,1,16,No Signal,17762.62891
2024-02-14 15:30:00+00:00,22,2,20,No Signal,17678.82227
2024-02-14 16:30:00+00:00,22,1,21,No Signal,17686.4082
2024-02-14 17:30:00+00:00,19,4,15,No Signal,17685.85156
2024-02-14 18:30:00+00:00,18,2,16,No Signal,17705.49805
2024-02-14 19:30:00+00:00,12,5,7,No Signal,17764.60156
2024-02-14 20:30:00+00:00,10,5,5,No Signal,17806.37109
2024-02-15 14:30:00+00:00,2,23,-21,Short,17756.03516
2024-02-15 15:30:00+00:00,3,22,-19,No Signal,17765.26758
2024-02-15 16:30:00+00:00,1,29,-28,No Signal,17801.69531
2024-02-15 17:30:00+00:00,0,35,-35,No Signal,17853.62695
2024-02-15 18:30:00+00:00,0,50,-50,No Signal,17841.56445
2024-02-15 19:30:00+00:00,0,49,-49,No Signal,17829.5332
2024-02-15 20:30:00+00:00,1,41,-40,No Signal,17847.68359
2024-02-16 14:30:00+00:00,12,24,-12,No Signal,17706.54492
2024-02-16 15:30:00+00:00,3,36,-33,No Signal,17802.32813
2024-02-16 16:30:00+00:00,3,37,-34,No Signal,17816.25195
2024-02-16 17:30:00+00:00,6,32,-26,No Signal,17771.58398
2024-02-16 18:30:00+00:00,4,31,-27,No Signal,17825.61133
2024-02-16 19:30:00+00:00,9,13,-4,No Signal,17726.76953
2024-02-16 20:30:00+00:00,11,14,-3,No Signal,17683.68945
2024-02-20 14:30:00+00:00,20,6,14,No Signal,17450.17773
2024-02-20 15:30:00+00:00,12,6,6,No Signal,17513.45313
2024-02-20 16:30:00+00:00,24,4,20,Long,17416.30469
2024-02-20 17:30:00+00:00,26,5,21,No Signal,17436.43164
2024-02-20 18:30:00+00:00,20,4,16,No Signal,17478.51758
2024-02-20 19:30:00+00:00,17,5,12,No Signal,17527.43164
2024-02-20 20:30:00+00:00,17,4,13,No Signal,17550.76758
2024-02-21 14:30:00+00:00,20,5,15,No Signal,17419.56641
2024-02-21 15:30:00+00:00,32,4,28,No Signal,17432.4082
2024-02-21 16:30:00+00:00,33,3,30,No Signal,17391.4707
2024-02-21 17:30:00+00:00,29,2,27,No Signal,17397.68555
2024-02-21 18:30:00+00:00,40,1,39,No Signal,17355.74219
2024-02-21 19:30:00+00:00,22,3,19,No Signal,17359.85352
2024-02-21 20:30:00+00:00,12,6,6,No Signal,17478.22461
2024-02-22 14:30:00+00:00,6,27,-21,Short,17902.21094
2024-02-22 15:30:00+00:00,5,25,-20,No Signal,17905.13086
2024-02-22 16:30:00+00:00,3,42,-39,No Signal,17938.84375
2024-02-22 17:30:00+00:00,2,45,-43,No Signal,17971.49414
2024-02-22 18:30:00+00:00,1,46,-45,No Signal,18033.69141
2024-02-22 19:30:00+00:00,3,40,-37,No Signal,18008.15039
2024-02-22 20:30:00+00:00,4,33,-29,No Signal,17998.54883
2024-02-23 14:30:00+00:00,3,47,-44,No Signal,18002.25195
2024-02-23 15:30:00+00:00,2,40,-38,No Signal,17959.74805
2024-02-23 16:30:00+00:00,1,44,-43,No Signal,17972.67969
2024-02-23 17:30:00+00:00,3,49,-46,No Signal,18004.15234
2024-02-23 18:30:00+00:00,2,47,-45,No Signal,17947.83789
2024-02-23 19:30:00+00:00,2,45,-43,No Signal,17925.29297
2024-02-23 20:30:00+00:00,4,38,-34,No Signal,17937.2832
2024-02-26 14:30:00+00:00,5,22,-17,No Signal,17976.5
2024-02-26 15:30:00+00:00,6,21,-15,No Signal,17971.54492
2024-02-26 16:30:00+00:00,11,21,-10,No Signal,18004.76172
2024-02-26 17:30:00+00:00,11,12,-1,No Signal,17955.23828
2024-02-26 18:30:00+00:00,17,12,5,No Signal,17985.26563
2024-02-26 19:30:00+00:00,12,14,-2,No Signal,17968.4668
2024-02-26 20:30:00+00:00,10,11,-1,No Signal,17931.81445
2024-02-27 14:30:00+00:00,16,18,-2,No Signal,17966.46289
2024-02-27 15:30:00+00:00,17,15,2,No Signal,17934.92383
2024-02-27 16:30:00+00:00,14,10,4,No Signal,17933.05469
2024-02-27 17:30:00+00:00,22,7,15,No Signal,17900.87891
2024-02-27 18:30:00+00:00,16,17,-1,No Signal,17962.25
2024-02-27 19:30:00+00:00,15,17,-2,No Signal,17981.20313
2024-02-27 20:30:00+00:00,12,14,-2,No Signal,17974.47656
2024-02-28 14:30:00+00:00,17,8,9,No Signal,17859.89648
2024-02-28 15:30:00+00:00,11,10,1,No Signal,17918.21875
2024-02-28 16:30:00+00:00,15,11,4,No Signal,17891.57422
2024-02-28 17:30:00+00:00,7,11,-4,No Signal,17897.55859
2024-02-28 18:30:00+00:00,17,9,8,No Signal,17870.32813
2024-02-28 19:30:00+00:00,12,7,5,No Signal,17885.08398
2024-02-28 20:30:00+00:00,10,11,-1,No Signal,17876.80664
2024-02-29 14:30:00+00:00,11,8,3,No Signal,17979.08008
2024-02-29 15:30:00+00:00,11,8,3,No Signal,17942.5625
2024-02-29 16:30:00+00:00,11,7,4,No Signal,17933.91992
2024-02-29 17:30:00+00:00,9,12,-3,No Signal,18004.62695
2024-02-29 18:30:00+00:00,13,8,5,No Signal,17987.13281
2024-02-29 19:30:00+00:00,14,9,5,No Signal,18009.00391
2024-02-29 20:30:00+00:00,15,9,6,No Signal,18038.92773
2024-03-01 14:30:00+00:00,7,30,-23,No Signal,18143.85742
2024-03-01 15:30:00+00:00,9,30,-21,No Signal,18193.17969
2024-03-01 16:30:00+00:00,4,33,-29,No Signal,18228.60547
2024-03-01 17:30:00+00:00,6,33,-27,No Signal,18279.64844
2024-03-01 18:30:00+00:00,3,36,-33,No Signal,18329.59375
2024-03-01 19:30:00+00:00,3,34,-31,No Signal,18307.02148
2024-03-01 20:30:00+00:00,4,33,-29,No Signal,18304.80859
2024-03-04 14:30:00+00:00,17,33,-16,No Signal,18255.70117
2024-03-04 15:30:00+00:00,13,31,-18,No Signal,18271.31836
2024-03-04 16:30:00+00:00,14,34,-20,No Signal,18289.52148
2024-03-04 17:30:00+00:00,16,29,-13,No Signal,18253.89258
2024-03-04 18:30:00+00:00,17,27,-10,No Signal,18268.67578
2024-03-04 19:30:00+00:00,14,30,-16,No Signal,18288.70898
2024-03-04 20:30:00+00:00,15,25,-10,No Signal,18227.94531
2024-03-05 14:30:00+00:00,28,11,17,No Signal,17931.23047
2024-03-05 15:30:00+00:00,30,10,20,Long,17926.89063
2024-03-05 16:30:00+00:00,31,7,24,No Signal,17945.29883
2024-03-05 17:30:00+00:00,36,8,28,No Signal,17893.88477
2024-03-05 18:30:00+00:00,48,4,44,No Signal,17867.76563
2024-03-05 19:30:00+00:00,49,3,46,No Signal,17810.10156
2024-03-05 20:30:00+00:00,37,3,34,No Signal,17898.28125
2024-03-06 14:30:00+00:00,23,5,18,No Signal,17990.16602
2024-03-06 15:30:00+00:00,18,7,11,No Signal,18067.51563
2024-03-06 16:30:00+00:00,15,6,9,No Signal,18127.5
2024-03-06 17:30:00+00:00,11,7,4,No Signal,18123.96289
2024-03-06 18:30:00+00:00,15,7,8,No Signal,18048.57031
2024-03-06 19:30:00+00:00,19,5,14,No Signal,17989.41797
2024-03-06 20:30:00+00:00,16,6,10,No Signal,18015.80469
2024-03-07 14:30:00+00:00,4,20,-16,No Signal,18217.00977
2024-03-07 15:30:00+00:00,3,23,-20,Short,18267.60547
2024-03-07 16:30:00+00:00,3,30,-27,No Signal,18291.01563
2024-03-07 17:30:00+00:00,2,33,-31,No Signal,18306.44336
2024-03-07 18:30:00+00:00,1,36,-35,No Signal,18319.64844
2024-03-07 19:30:00+00:00,1,43,-42,No Signal,18282.84766
2024-03-07 20:30:00+00:00,3,31,-28,No Signal,18301.64258
2024-03-08 14:30:00+00:00,5,33,-28,No Signal,18408.60938
2024-03-08 15:30:00+00:00,3,14,-11,No Signal,18178.63281
2024-03-08 16:30:00+00:00,3,13,-10,No Signal,18166.22461
2024-03-08 17:30:00+00:00,4,8,-4,No Signal,18042.9375
2024-03-08 18:30:00+00:00,3,14,-11,No Signal,18098.64063
2024-03-08 19:30:00+00:00,4,8,-4,No Signal,18036.46094
2024-03-08 20:30:00+00:00,5,8,-3,No Signal,18020.67188
2024-03-11 13:30:00+00:00,20,12,8,No Signal,17910.88281
2024-03-11 14:30:00+00:00,25,16,9,No Signal,17914.4082
2024-03-11 15:30:00+00:00,24,17,7,No Signal,17955.86328
2024-03-11 16:30:00+00:00,24,18,6,No Signal,17974.06055
2024-03-11 17:30:00+00:00,21,13,8,No Signal,17974.91602
2024-03-11 18:30:00+00:00,19,13,6,No Signal,17942.05469
2024-03-11 19:30:00+00:00,17,16,1,No Signal,17953.33789
2024-03-12 13:30:00+00:00,15,13,2,No Signal,18105.08008
2024-03-12 14:30:00+00:00,8,13,-5,No Signal,18193.14258
2024-03-12 15:30:00+00:00,13,10,3,No Signal,18124.39453
2024-03-12 16:30:00+00:00,7,15,-8,No Signal,18122.94531
2024-03-12 17:30:00+00:00,5,16,-11,No Signal,18179.4668
2024-03-12 18:30:00+00:00,4,23,-19,No Signal,18206.17383
2024-03-12 19:30:00+00:00,5,22,-17,No Signal,18217.63867
2024-03-13 13:30:00+00:00,2,24,-22,No Signal,18092.47656
2024-03-13 14:30:00+00:00,2,21,-19,No Signal,18065.73828
2024-03-13 15:30:00+00:00,5,20,-15,No Signal,18075.5332
2024-03-13 16:30:00+00:00,4,22,-18,No Signal,18122.16992
2024-03-13 17:30:00+00:00,7,19,-12,No Signal,18123.47461
2024-03-13 18:30:00+00:00,9,13,-4,No Signal,18056.12891
2024-03-13 19:30:00+00:00,11,12,-1,No Signal,18068.32813
2024-03-14 13:30:00+00:00,22,7,15,No Signal,18062.01563
2024-03-14 14:30:00+00:00,25,7,18,No Signal,18026.18945
2024-03-14 15:30:00+00:00,17,8,9,No Signal,18029.38477
2024-03-14 16:30:00+00:00,22,8,14,No Signal,17985.50391
2024-03-14 17:30:00+00:00,24,7,17,No Signal,18048.96875
2024-03-14 18:30:00+00:00,33,6,27,Long,17943.6875
2024-03-14 19:30:00+00:00,19,7,12,No Signal,18020.70898
2024-03-15 13:30:00+00:00,27,1,26,No Signal,17863.5625
2024-03-15 14:30:00+00:00,22,3,19,No Signal,17857.44141
2024-03-15 15:30:00+00:00,28,2,26,No Signal,17794.93359
2024-03-15 16:30:00+00:00,32,1,31,No Signal,17806.24219
2024-03-15 17:30:00+00:00,34,2,32,No Signal,17812.14063
2024-03-15 18:30:00+00:00,22,5,17,No Signal,17842.46875
2024-03-15 19:30:00+00:00,28,5,23,No Signal,17811.33789
2024-03-18 13:30:00+00:00,7,12,-5,No Signal,18112.51758
2024-03-18 14:30:00+00:00,4,15,-11,No Signal,18068.125
2024-03-18 15:30:00+00:00,6,9,-3,No Signal,18043.32227
2024-03-18 16:30:00+00:00,4,14,-10,No Signal,18035.37891
2024-03-18 17:30:00+00:00,6,11,-5,No Signal,18057.88867
2024-03-18 18:30:00+00:00,5,14,-9,No Signal,18033.53906
2024-03-18 19:30:00+00:00,13,10,3,No Signal,17984.27539
2024-03-19 13:30:00+00:00,16,11,5,No Signal,17835.29688
2024-03-19 14:30:00+00:00,5,8,-3,No Signal,17885.13477
2024-03-19 15:30:00+00:00,1,13,-12,No Signal,17952.98242
2024-03-19 16:30:00+00:00,2,16,-14,No Signal,18005.82813
2024-03-19 17:30:00+00:00,0,14,-14,No Signal,18022.44727
2024-03-19 18:30:00+00:00,3,10,-7,No Signal,17987.50586
2024-03-19 19:30:00+00:00,1,14,-13,No Signal,18028.54688
