Datetime,Buy_Count,Sell_Count,B_S,Position
2022-04-18 16:30:00+01:00,46,1,45,No Signal
2022-04-18 17:30:00+01:00,39,1,38,No Signal
2022-04-18 18:30:00+01:00,26,3,23,No Signal
2022-04-18 19:30:00+01:00,43,1,42,No Signal
2022-04-18 20:30:00+01:00,34,1,33,No Signal
2022-04-19 14:30:00+01:00,6,2,4,No Signal
2022-04-19 15:30:00+01:00,4,4,0,No Signal
2022-04-19 16:30:00+01:00,4,8,-4,No Signal
2022-04-19 17:30:00+01:00,5,7,-2,No Signal
2022-04-19 18:30:00+01:00,5,4,1,No Signal
2022-04-19 19:30:00+01:00,3,18,-15,No Signal
2022-04-19 20:30:00+01:00,2,27,-25,Long
2022-04-20 14:30:00+01:00,1,33,-32,No Signal
2022-04-20 15:30:00+01:00,1,35,-34,No Signal
2022-04-20 16:30:00+01:00,1,45,-44,No Signal
2022-04-20 17:30:00+01:00,1,45,-44,No Signal
2022-04-20 18:30:00+01:00,5,34,-29,No Signal
2022-04-20 19:30:00+01:00,4,40,-36,No Signal
2022-04-20 20:30:00+01:00,6,34,-28,No Signal
2022-04-21 14:30:00+01:00,11,31,-20,No Signal
2022-04-21 15:30:00+01:00,20,17,3,No Signal
2022-04-21 16:30:00+01:00,26,12,14,No Signal
2022-04-21 17:30:00+01:00,26,15,11,No Signal
2022-04-21 18:30:00+01:00,32,11,21,Short
2022-04-21 19:30:00+01:00,38,4,34,No Signal
2022-04-21 20:30:00+01:00,40,2,38,No Signal
2022-04-22 14:30:00+01:00,61,1,60,No Signal
2022-04-22 15:30:00+01:00,51,1,50,No Signal
2022-04-22 16:30:00+01:00,58,0,58,No Signal
2022-04-22 17:30:00+01:00,65,2,63,No Signal
2022-04-22 18:30:00+01:00,71,0,71,No Signal
2022-04-22 19:30:00+01:00,73,2,71,No Signal
2022-04-22 20:30:00+01:00,75,1,74,No Signal
2022-04-25 14:30:00+01:00,72,1,71,No Signal
2022-04-25 15:30:00+01:00,71,1,70,No Signal
2022-04-25 16:30:00+01:00,54,2,52,No Signal
2022-04-25 17:30:00+01:00,53,0,53,No Signal
2022-04-25 18:30:00+01:00,32,3,29,No Signal
2022-04-25 19:30:00+01:00,22,0,22,No Signal
2022-04-25 20:30:00+01:00,11,3,8,No Signal
2022-04-26 14:30:00+01:00,16,0,16,No Signal
2022-04-26 15:30:00+01:00,26,1,25,No Signal
2022-04-26 16:30:00+01:00,12,2,10,No Signal
2022-04-26 17:30:00+01:00,19,4,15,No Signal
2022-04-26 18:30:00+01:00,10,1,9,No Signal
2022-04-26 19:30:00+01:00,15,0,15,No Signal
2022-04-26 20:30:00+01:00,14,0,14,No Signal
2022-04-27 14:30:00+01:00,28,4,24,No Signal
2022-04-27 15:30:00+01:00,10,6,4,No Signal
2022-04-27 16:30:00+01:00,5,4,1,No Signal
2022-04-27 17:30:00+01:00,8,4,4,No Signal
2022-04-27 18:30:00+01:00,15,2,13,No Signal
2022-04-27 19:30:00+01:00,21,3,18,No Signal
2022-04-27 20:30:00+01:00,46,1,45,No Signal
2022-04-28 14:30:00+01:00,21,2,19,No Signal
2022-04-28 15:30:00+01:00,14,4,10,No Signal
2022-04-28 16:30:00+01:00,7,5,2,No Signal
2022-04-28 17:30:00+01:00,4,14,-10,No Signal
2022-04-28 18:30:00+01:00,4,16,-12,No Signal
2022-04-28 19:30:00+01:00,2,35,-33,Long
2022-04-28 20:30:00+01:00,2,43,-41,No Signal
2022-04-29 14:30:00+01:00,4,29,-25,No Signal
2022-04-29 15:30:00+01:00,6,21,-15,No Signal
2022-04-29 16:30:00+01:00,8,10,-2,No Signal
2022-04-29 17:30:00+01:00,8,10,-2,No Signal
2022-04-29 18:30:00+01:00,10,7,3,No Signal
2022-04-29 19:30:00+01:00,10,6,4,No Signal
2022-04-29 20:30:00+01:00,11,5,6,No Signal
2022-05-02 14:30:00+01:00,3,6,-3,No Signal
2022-05-02 15:30:00+01:00,13,3,10,No Signal
2022-05-02 16:30:00+01:00,22,4,18,No Signal
2022-05-02 17:30:00+01:00,42,2,40,Short
2022-05-02 18:30:00+01:00,60,2,58,No Signal
2022-05-02 19:30:00+01:00,28,2,26,No Signal
2022-05-02 20:30:00+01:00,22,2,20,No Signal
2022-05-03 14:30:00+01:00,9,0,9,No Signal
2022-05-03 15:30:00+01:00,8,0,8,No Signal
2022-05-03 16:30:00+01:00,9,1,8,No Signal
2022-05-03 17:30:00+01:00,8,0,8,No Signal
2022-05-03 18:30:00+01:00,9,1,8,No Signal
2022-05-03 19:30:00+01:00,3,2,1,No Signal
2022-05-03 20:30:00+01:00,0,6,-6,No Signal
2022-05-04 14:30:00+01:00,9,3,6,No Signal
2022-05-04 15:30:00+01:00,8,5,3,No Signal
2022-05-04 16:30:00+01:00,3,5,-2,No Signal
2022-05-04 17:30:00+01:00,1,16,-15,No Signal
2022-05-04 18:30:00+01:00,1,28,-27,Long
2022-05-04 19:30:00+01:00,0,36,-36,No Signal
2022-05-04 20:30:00+01:00,0,35,-35,No Signal
2022-05-05 14:30:00+01:00,3,6,-3,No Signal
2022-05-05 15:30:00+01:00,3,1,2,No Signal
2022-05-05 16:30:00+01:00,3,2,1,No Signal
2022-05-05 17:30:00+01:00,3,1,2,No Signal
2022-05-05 18:30:00+01:00,3,1,2,No Signal
2022-05-05 19:30:00+01:00,6,2,4,No Signal
2022-05-05 20:30:00+01:00,3,1,2,No Signal
2022-05-06 14:30:00+01:00,2,2,0,No Signal
2022-05-06 15:30:00+01:00,3,2,1,No Signal
2022-05-06 16:30:00+01:00,4,2,2,No Signal
2022-05-06 17:30:00+01:00,11,3,8,No Signal
2022-05-06 18:30:00+01:00,16,0,16,No Signal
2022-05-06 19:30:00+01:00,71,2,69,Short
2022-05-06 20:30:00+01:00,64,0,64,No Signal
2022-05-09 14:30:00+01:00,55,0,55,No Signal
2022-05-09 15:30:00+01:00,52,1,51,No Signal
2022-05-09 16:30:00+01:00,37,1,36,No Signal
2022-05-09 17:30:00+01:00,45,1,44,No Signal
2022-05-09 18:30:00+01:00,40,2,38,No Signal
2022-05-09 19:30:00+01:00,37,5,32,No Signal
2022-05-09 20:30:00+01:00,62,0,62,No Signal
2022-05-10 14:30:00+01:00,15,5,10,No Signal
2022-05-10 15:30:00+01:00,52,1,51,No Signal
2022-05-10 16:30:00+01:00,45,1,44,No Signal
2022-05-10 17:30:00+01:00,24,2,22,No Signal
2022-05-10 18:30:00+01:00,7,0,7,No Signal
2022-05-10 19:30:00+01:00,7,0,7,No Signal
2022-05-10 20:30:00+01:00,16,0,16,No Signal
2022-05-11 14:30:00+01:00,1,4,-3,No Signal
2022-05-11 15:30:00+01:00,2,5,-3,No Signal
2022-05-11 16:30:00+01:00,9,1,8,No Signal
2022-05-11 17:30:00+01:00,12,1,11,No Signal
2022-05-11 18:30:00+01:00,9,1,8,No Signal
2022-05-11 19:30:00+01:00,11,1,10,No Signal
2022-05-11 20:30:00+01:00,11,2,9,No Signal
2022-05-12 14:30:00+01:00,18,1,17,No Signal
2022-05-12 15:30:00+01:00,6,2,4,No Signal
2022-05-12 16:30:00+01:00,10,3,7,No Signal
2022-05-12 17:30:00+01:00,22,2,20,No Signal
2022-05-12 18:30:00+01:00,45,1,44,No Signal
2022-05-12 19:30:00+01:00,37,1,36,No Signal
2022-05-12 20:30:00+01:00,21,3,18,No Signal
2022-05-13 14:30:00+01:00,0,3,-3,No Signal
2022-05-13 15:30:00+01:00,0,5,-5,No Signal
2022-05-13 16:30:00+01:00,0,13,-13,No Signal
2022-05-13 17:30:00+01:00,0,21,-21,Long
2022-05-13 18:30:00+01:00,0,15,-15,No Signal
2022-05-13 19:30:00+01:00,0,37,-37,No Signal
2022-05-13 20:30:00+01:00,0,41,-41,No Signal
2022-05-16 14:30:00+01:00,0,33,-33,No Signal
2022-05-16 15:30:00+01:00,0,10,-10,No Signal
2022-05-16 16:30:00+01:00,0,19,-19,No Signal
2022-05-16 17:30:00+01:00,0,27,-27,No Signal
2022-05-16 18:30:00+01:00,1,52,-51,No Signal
2022-05-16 19:30:00+01:00,0,25,-25,No Signal
2022-05-16 20:30:00+01:00,0,12,-12,No Signal
2022-05-17 14:30:00+01:00,6,6,0,No Signal
2022-05-17 15:30:00+01:00,3,5,-2,No Signal
2022-05-17 16:30:00+01:00,5,7,-2,No Signal
2022-05-17 17:30:00+01:00,4,9,-5,No Signal
2022-05-17 18:30:00+01:00,5,8,-3,No Signal
2022-05-17 19:30:00+01:00,9,5,4,No Signal
2022-05-17 20:30:00+01:00,7,7,0,No Signal
2022-05-18 14:30:00+01:00,14,3,11,No Signal
2022-05-18 15:30:00+01:00,10,5,5,No Signal
2022-05-18 16:30:00+01:00,12,4,8,No Signal
2022-05-18 17:30:00+01:00,18,4,14,No Signal
2022-05-18 18:30:00+01:00,28,1,27,Short
2022-05-18 19:30:00+01:00,24,0,24,No Signal
2022-05-18 20:30:00+01:00,21,0,21,No Signal
2022-05-19 14:30:00+01:00,32,2,30,No Signal
2022-05-19 15:30:00+01:00,30,2,28,No Signal
2022-05-19 16:30:00+01:00,27,3,24,No Signal
2022-05-19 17:30:00+01:00,35,3,32,No Signal
2022-05-19 18:30:00+01:00,22,2,20,No Signal
2022-05-19 19:30:00+01:00,44,0,44,No Signal
2022-05-19 20:30:00+01:00,45,0,45,No Signal
2022-05-20 14:30:00+01:00,23,3,20,No Signal
2022-05-20 15:30:00+01:00,25,2,23,No Signal
2022-05-20 16:30:00+01:00,24,1,23,No Signal
2022-05-20 17:30:00+01:00,29,1,28,No Signal
2022-05-20 18:30:00+01:00,20,1,19,No Signal
2022-05-20 19:30:00+01:00,5,3,2,No Signal
2022-05-20 20:30:00+01:00,1,4,-3,No Signal
2022-05-23 14:30:00+01:00,0,11,-11,No Signal
2022-05-23 15:30:00+01:00,1,13,-12,No Signal
2022-05-23 16:30:00+01:00,0,10,-10,No Signal
2022-05-23 17:30:00+01:00,0,8,-8,No Signal
2022-05-23 18:30:00+01:00,0,6,-6,No Signal
2022-05-23 19:30:00+01:00,0,6,-6,No Signal
2022-05-23 20:30:00+01:00,0,8,-8,No Signal
2022-05-24 14:30:00+01:00,10,4,6,No Signal
2022-05-24 15:30:00+01:00,2,5,-3,No Signal
2022-05-24 16:30:00+01:00,0,12,-12,No Signal
2022-05-24 17:30:00+01:00,0,17,-17,No Signal
2022-05-24 18:30:00+01:00,1,18,-17,No Signal
2022-05-24 19:30:00+01:00,6,14,-8,No Signal
2022-05-24 20:30:00+01:00,11,9,2,No Signal
2022-05-25 14:30:00+01:00,4,6,-2,No Signal
2022-05-25 15:30:00+01:00,2,6,-4,No Signal
2022-05-25 16:30:00+01:00,12,4,8,No Signal
2022-05-25 17:30:00+01:00,7,7,0,No Signal
2022-05-25 18:30:00+01:00,6,6,0,No Signal
2022-05-25 19:30:00+01:00,1,10,-9,No Signal
2022-05-25 20:30:00+01:00,4,8,-4,No Signal
2022-05-26 14:30:00+01:00,0,59,-59,Long
2022-05-26 15:30:00+01:00,0,62,-62,No Signal
2022-05-26 16:30:00+01:00,0,60,-60,No Signal
2022-05-26 17:30:00+01:00,0,68,-68,No Signal
2022-05-26 18:30:00+01:00,0,65,-65,No Signal
2022-05-26 19:30:00+01:00,0,55,-55,No Signal
2022-05-26 20:30:00+01:00,1,52,-51,No Signal
2022-05-27 14:30:00+01:00,0,69,-69,No Signal
2022-05-27 15:30:00+01:00,0,71,-71,No Signal
2022-05-27 16:30:00+01:00,0,73,-73,No Signal
2022-05-27 17:30:00+01:00,0,74,-74,No Signal
2022-05-27 18:30:00+01:00,0,68,-68,No Signal
